3,8.18,8.10
4,8.23,8.17
5,8.32,8.25
6,8.39,8.33
7,8.48,8.42
8,8.56,8.50
9,8.62,8.59
10,8.70,8.68
11,8.78,8.79
12,8.86,8.85
