217	53.13	57.57	57.59	51.43	59.13	59.79	55.73	36.92	216.0000
218	53.14	57.19	57.15	51.43	58.99	59.36	55.58	36.96	217.0000
219	53.13	56.83	56.72	51.41	58.84	58.95	55.41	37.01	218.0000
220	53.12	56.48	56.31	51.38	58.68	58.55	55.23	37.05	219.0000
221	53.10	56.13	55.91	51.35	58.53	58.18	55.04	37.09	220.0000
222	53.07	55.80	55.52	51.29	58.36	57.82	54.83	37.13	221.0000
223	53.03	55.48	55.15	51.24	58.19	57.47	54.63	37.18	222.0000
224	52.99	55.17	54.79	51.18	58.01	57.14	54.42	37.22	223.0000
225	52.94	54.88	54.44	51.11	57.83	56.82	54.20	37.26	224.0000
226	52.88	54.59	54.11	51.04	57.65	56.51	53.98	37.30	225.0000
227	52.82	54.32	53.78	50.96	57.47	56.22	53.76	37.34	226.0000
228	52.77	54.05	53.48	50.89	57.29	55.93	53.54	37.39	227.0000
229	52.70	53.80	53.18	50.81	57.10	55.66	53.31	37.43	228.0000
230	52.63	53.55	52.90	50.72	56.91	55.40	53.09	37.47	229.0000
231	52.56	53.32	52.62	50.63	56.72	55.15	52.86	37.52	230.0000
232	52.49	53.09	52.36	50.54	56.54	54.90	52.64	37.56	231.0000
233	52.41	52.88	52.11	50.45	56.35	54.66	52.42	37.60	232.0000
234	52.33	52.67	51.86	50.36	56.16	54.43	52.20	37.64	233.0000
235	52.25	52.47	51.64	50.26	55.98	54.21	51.99	37.68	234.0000
236	52.17	52.27	51.41	50.17	55.79	54.00	51.78	37.72	235.0000
237	52.10	52.09	51.19	50.07	55.61	53.78	51.57	37.76	236.0000
238	52.01	51.91	50.99	49.98	55.43	53.59	51.36	37.80	237.0000
239	51.93	51.74	50.79	49.88	55.25	53.39	51.15	37.84	238.0000
240	51.84	51.57	50.60	49.78	55.06	53.20	50.95	37.87	239.0000
241	51.76	51.40	50.42	49.69	54.89	53.02	50.76	37.90	240.0000
242	51.68	51.25	50.24	49.59	54.70	52.84	50.56	37.93	241.0000
243	51.60	51.13	50.11	49.49	54.54	52.78	50.37	37.97	242.0000
244	51.51	51.13	50.14	49.40	54.37	52.98	50.18	38.00	243.0000
245	51.43	51.26	50.34	49.31	54.22	53.42	50.01	38.03	244.0000
246	51.35	51.50	50.66	49.22	54.11	53.98	49.87	38.05	245.0000
247	51.28	51.84	51.09	49.13	54.04	54.64	49.77	38.08	246.0000
248	51.21	52.24	51.58	49.06	54.02	55.33	49.70	38.11	247.0000
249	51.16	52.69	52.11	49.00	54.05	56.04	49.68	38.14	248.0000
250	51.12	53.17	52.68	48.96	54.12	56.74	49.70	38.17	249.0000
251	51.10	53.67	53.26	48.93	54.23	57.43	49.76	38.19	250.0000
252	51.09	54.19	53.86	48.93	54.36	58.10	49.85	38.22	251.0000
253	51.11	54.71	54.45	48.94	54.53	58.74	49.97	38.24	252.0000
254	51.14	55.22	55.04	48.98	54.71	59.36	50.12	38.27	253.0000
255	51.19	55.73	55.61	49.02	54.92	59.96	50.29	38.30	254.0000
256	51.25	56.23	56.17	49.09	55.14	60.53	50.50	38.32	255.0000
257	51.33	56.72	56.73	49.17	55.38	61.08	50.72	38.34	256.0000
258	51.42	57.20	57.26	49.26	55.61	61.60	50.95	38.37	257.0000
259	51.52	57.66	57.79	49.36	55.85	62.10	51.20	38.39	258.0000
260	51.63	58.12	58.29	49.47	56.10	62.59	51.46	38.41	259.0000
261	51.75	58.56	58.79	49.60	56.36	63.04	51.73	38.43	260.0000
262	51.88	58.98	59.26	49.73	56.62	63.48	52.00	38.45	261.0000
263	52.02	59.40	59.72	49.87	56.89	63.91	52.28	38.47	262.0000
264	52.16	59.79	60.16	50.02	57.16	64.32	52.57	38.49	263.0000
265	52.31	60.18	60.58	50.17	57.43	64.72	52.86	38.51	264.0000
266	52.47	60.55	61.00	50.33	57.70	65.10	53.15	38.53	265.0000
267	52.63	60.92	61.39	50.48	57.98	65.47	53.44	38.55	266.0000
268	52.79	61.26	61.77	50.65	58.25	65.81	53.74	38.57	267.0000
269	52.96	61.60	62.15	50.82	58.52	66.15	54.03	38.59	268.0000
270	53.13	61.93	62.50	50.99	58.79	66.48	54.32	38.61	269.0000
271	53.30	62.24	62.85	51.16	59.06	66.80	54.63	38.63	270.0000
272	53.47	62.54	63.18	51.33	59.33	67.10	54.91	38.65	271.0000
273	53.64	62.84	63.50	51.50	59.60	67.39	55.20	38.67	272.0000
274	53.81	63.13	63.81	51.69	59.86	67.69	55.49	38.69	273.0000
275	53.99	63.40	64.10	51.86	60.13	67.97	55.77	38.71	274.0000
276	54.16	63.66	64.39	52.03	60.39	68.23	56.05	38.73	275.0000
277	54.34	63.92	64.65	52.20	60.64	68.49	56.32	38.75	276.0000
278	54.51	64.17	64.90	52.37	60.89	68.74	56.57	38.76	277.0000
279	54.68	64.41	65.16	52.54	61.14	68.99	56.84	38.78	278.0000
280	54.86	64.65	65.41	52.72	61.39	69.23	57.11	38.81	279.0000
281	55.03	64.87	65.66	52.89	61.64	69.46	57.37	38.83	280.0000
